日付,始値,安値,高値,終値
1959/12/10,-,-,-,941.79 
1959/12/11,-,-,-,935.75 
1959/12/12,-,-,-,942.53 
1959/12/14,-,-,-,938.78 
1959/12/15,-,-,-,936.11 
1959/12/16,-,-,-,918.67 
1959/12/17,-,-,-,904.72 
1959/12/18,-,-,-,908.67 
1959/12/19,-,-,-,876.17 
1959/12/21,-,-,-,854.45 
1959/12/22,-,-,-,879.84 
1959/12/23,-,-,-,892.84 
1959/12/24,-,-,-,887.90 
1959/12/25,-,-,-,896.58 
1959/12/26,-,-,-,880.83 
1959/12/28,-,-,-,874.88 
1960/1/4,-,-,-,869.34 
1960/1/5,-,-,-,876.21 
1960/1/6,-,-,-,892.41 
1960/1/7,-,-,-,905.59 
1960/1/8,-,-,-,912.29 
1960/1/9,-,-,-,912.30 
1960/1/11,-,-,-,918.63 
1960/1/12,-,-,-,914.83 
1960/1/13,-,-,-,923.73 
1960/1/14,-,-,-,930.19 
1960/1/16,-,-,-,935.89 
1960/1/18,-,-,-,946.74 
1960/1/19,-,-,-,952.95 
1960/1/20,-,-,-,955.61 
1960/1/21,-,-,-,956.21 
1960/1/22,-,-,-,955.05 
1960/1/23,-,-,-,954.24 
1960/1/25,-,-,-,947.81 
1960/1/26,-,-,-,951.26 
1960/1/27,-,-,-,953.93 
1960/1/28,-,-,-,962.55 
1960/1/29,-,-,-,953.03 
1960/1/30,-,-,-,957.13 
1960/2/1,-,-,-,962.70 
1960/2/2,-,-,-,959.48 
1960/2/3,-,-,-,958.98 
1960/2/4,-,-,-,960.70 
1960/2/5,-,-,-,964.56 
1960/2/6,-,-,-,968.57 
1960/2/8,-,-,-,977.11 
1960/2/9,-,-,-,983.29 
1960/2/10,-,-,-,985.98 
1960/2/11,-,-,-,990.89 
1960/2/12,-,-,-,986.10 
1960/2/13,-,-,-,987.92 
1960/2/15,-,-,-,987.56 
1960/2/16,-,-,-,992.51 
1960/2/17,-,-,-,988.12 
1960/2/18,-,-,-,976.59 
1960/2/19,-,-,-,991.80 
1960/2/20,-,-,-,1002.46 
1960/2/22,-,-,-,1004.33 
1960/2/23,-,-,-,1001.22 
1960/2/24,-,-,-,993.52 
1960/2/25,-,-,-,998.11 
1960/2/26,-,-,-,1007.04 
1960/2/27,-,-,-,1007.46 
1960/2/29,-,-,-,1015.06 
1960/3/1,-,-,-,1025.02 
1960/3/2,-,-,-,1029.46 
1960/3/3,-,-,-,1032.30 
1960/3/4,-,-,-,1025.60 
1960/3/5,-,-,-,1027.82 
1960/3/7,-,-,-,1025.06 
1960/3/8,-,-,-,1032.07 
1960/3/9,-,-,-,1025.06 
1960/3/10,-,-,-,1008.16 
1960/3/11,-,-,-,1010.04 
1960/3/12,-,-,-,1016.62 
1960/3/14,-,-,-,1006.06 
1960/3/15,-,-,-,1007.09 
1960/3/16,-,-,-,1009.42 
1960/3/17,-,-,-,1023.18 
1960/3/18,-,-,-,1021.33 
1960/3/19,-,-,-,1017.48 
1960/3/21,-,-,-,1024.06 
1960/3/22,-,-,-,1033.06 
1960/3/23,-,-,-,1033.30 
1960/3/24,-,-,-,1039.52 
1960/3/25,-,-,-,1040.93 
1960/3/26,-,-,-,1038.48 
1960/3/28,-,-,-,1039.58 
1960/3/29,-,-,-,1047.28 
1960/3/30,-,-,-,1060.47 
1960/3/31,-,-,-,1059.49 
1960/4/1,-,-,-,1062.25 
1960/4/2,-,-,-,1071.92 
1960/4/4,-,-,-,1074.41 
1960/4/5,-,-,-,1069.28 
1960/4/6,-,-,-,1075.39 
1960/4/7,-,-,-,1069.61 
1960/4/8,-,-,-,1074.24 
1960/4/9,-,-,-,1073.26 
1960/4/11,-,-,-,1071.99 
1960/4/12,-,-,-,1071.47 
1960/4/13,-,-,-,1052.23 
1960/4/14,-,-,-,1066.82 
1960/4/15,-,-,-,1059.06 
1960/4/16,-,-,-,1067.11 
1960/4/18,-,-,-,1078.45 
1960/4/19,-,-,-,1089.04 
1960/4/20,-,-,-,1087.89 
1960/4/21,-,-,-,1094.73 
1960/4/22,-,-,-,1090.28 
1960/4/23,-,-,-,1088.12 
1960/4/25,-,-,-,1087.57 
1960/4/26,-,-,-,1089.36 
1960/4/27,-,-,-,1092.12 
1960/4/28,-,-,-,1092.04 
1960/4/30,-,-,-,1091.21 
1960/5/2,-,-,-,1101.95 
1960/5/4,-,-,-,1102.13 
1960/5/6,-,-,-,1099.43 
1960/5/7,-,-,-,1109.47 
1960/5/9,-,-,-,1101.17 
1960/5/10,-,-,-,1075.93 
1960/5/11,-,-,-,1095.65 
1960/5/12,-,-,-,1088.68 
1960/5/13,-,-,-,1069.27 
1960/5/14,-,-,-,1065.67 
1960/5/16,-,-,-,1067.10 
1960/5/17,-,-,-,1030.36 
1960/5/18,-,-,-,1035.96 
1960/5/19,-,-,-,1055.50 
1960/5/20,-,-,-,1048.96 
1960/5/21,-,-,-,1041.59 
1960/5/23,-,-,-,1015.33 
1960/5/24,-,-,-,1022.43 
1960/5/25,-,-,-,1028.29 
1960/5/26,-,-,-,1018.93 
1960/5/27,-,-,-,1002.88 
1960/5/28,-,-,-,1004.49 
1960/5/30,-,-,-,1001.10 
1960/5/31,-,-,-,988.47 
1960/6/1,-,-,-,971.93 
1960/6/2,-,-,-,967.22 
1960/6/3,-,-,-,1006.48 
1960/6/4,-,-,-,1018.99 
1960/6/6,-,-,-,1032.44 
1960/6/7,-,-,-,1043.98 
1960/6/8,-,-,-,1060.22 
1960/6/9,-,-,-,1053.10 
1960/6/10,-,-,-,1051.01 
1960/6/11,-,-,-,1046.63 
1960/6/13,-,-,-,1054.20 
1960/6/14,-,-,-,1060.43 
1960/6/15,-,-,-,1056.72 
1960/6/16,-,-,-,1020.02 
1960/6/17,-,-,-,1010.17 
1960/6/18,-,-,-,1024.84 
1960/6/20,-,-,-,1022.43 
1960/6/21,-,-,-,1030.52 
1960/6/22,-,-,-,1052.06 
1960/6/23,-,-,-,1055.20 
1960/6/24,-,-,-,1058.00 
1960/6/25,-,-,-,1061.04 
1960/6/27,-,-,-,1058.52 
1960/6/28,-,-,-,1065.57 
1960/6/29,-,-,-,1080.48 
1960/6/30,-,-,-,1089.63 
1960/7/1,-,-,-,1092.16 
1960/7/2,-,-,-,1093.28 
1960/7/4,-,-,-,1093.98 
1960/7/5,-,-,-,1098.17 
1960/7/6,-,-,-,1103.82 
1960/7/7,-,-,-,1097.15 
1960/7/8,-,-,-,1099.25 
1960/7/9,-,-,-,1101.24 
1960/7/11,-,-,-,1102.41 
1960/7/12,-,-,-,1113.75 
1960/7/13,-,-,-,1101.42 
1960/7/14,-,-,-,1101.71 
1960/7/15,-,-,-,1107.41 
1960/7/16,-,-,-,1112.14 
1960/7/18,-,-,-,1121.10 
1960/7/19,-,-,-,1115.65 
1960/7/20,-,-,-,1108.25 
1960/7/21,-,-,-,1111.55 
1960/7/22,-,-,-,1111.01 
1960/7/23,-,-,-,1104.29 
1960/7/25,-,-,-,1091.56 
1960/7/26,-,-,-,1091.08 
1960/7/27,-,-,-,1093.96 
1960/7/28,-,-,-,1098.33 
1960/7/29,-,-,-,1093.37 
1960/7/30,-,-,-,1097.09 
1960/8/1,-,-,-,1097.29 
1960/8/2,-,-,-,1100.97 
1960/8/3,-,-,-,1108.89 
1960/8/4,-,-,-,1114.39 
1960/8/5,-,-,-,1121.68 
1960/8/6,-,-,-,1121.25 
1960/8/8,-,-,-,1120.12 
1960/8/9,-,-,-,1124.99 
1960/8/10,-,-,-,1123.95 
1960/8/11,-,-,-,1124.50 
1960/8/12,-,-,-,1129.16 
1960/8/13,-,-,-,1133.95 
1960/8/15,-,-,-,1138.44 
1960/8/16,-,-,-,1138.17 
1960/8/17,-,-,-,1142.93 
1960/8/18,-,-,-,1144.94 
1960/8/19,-,-,-,1142.90 
1960/8/20,-,-,-,1141.95 
1960/8/22,-,-,-,1139.72 
1960/8/23,-,-,-,1142.31 
1960/8/24,-,-,-,1150.55 
1960/8/25,-,-,-,1149.70 
1960/8/26,-,-,-,1154.78 
1960/8/27,-,-,-,1158.30 
1960/8/29,-,-,-,1167.08 
1960/8/30,-,-,-,1166.56 
1960/8/31,-,-,-,1175.75 
1960/9/1,-,-,-,1178.43 
1960/9/2,-,-,-,1184.75 
1960/9/3,-,-,-,1181.25 
1960/9/5,-,-,-,1173.67 
1960/9/6,-,-,-,1182.70 
1960/9/7,-,-,-,1178.67 
1960/9/8,-,-,-,1182.94 
1960/9/9,-,-,-,1189.72 
1960/9/10,-,-,-,1191.84 
1960/9/12,-,-,-,1192.02 
1960/9/13,-,-,-,1193.40 
1960/9/14,-,-,-,1192.67 
1960/9/15,-,-,-,1196.54 
1960/9/16,-,-,-,1198.92 
1960/9/17,-,-,-,1198.29 
1960/9/19,-,-,-,1202.85 
1960/9/20,-,-,-,1200.37 
1960/9/21,-,-,-,1208.08 
1960/9/22,-,-,-,1215.33 
1960/9/24,-,-,-,1215.09 
1960/9/26,-,-,-,1209.49 
1960/9/27,-,-,-,1211.70 
1960/9/28,-,-,-,1213.23 
1960/9/29,-,-,-,1219.84 
1960/9/30,-,-,-,1226.47 
1960/10/1,-,-,-,1230.34 
1960/10/3,-,-,-,1229.38 
1960/10/4,-,-,-,1229.72 
1960/10/5,-,-,-,1234.95 
1960/10/6,-,-,-,1225.75 
1960/10/7,-,-,-,1221.14 
1960/10/8,-,-,-,1219.85 
1960/10/10,-,-,-,1227.69 
1960/10/11,-,-,-,1241.58 
1960/10/12,-,-,-,1242.60 
1960/10/13,-,-,-,1239.98 
1960/10/14,-,-,-,1251.71 
1960/10/15,-,-,-,1255.83 
1960/10/17,-,-,-,1254.30 
1960/10/18,-,-,-,1247.15 
1960/10/19,-,-,-,1258.25 
1960/10/20,-,-,-,1253.46 
1960/10/21,-,-,-,1258.82 
1960/10/22,-,-,-,1263.37 
1960/10/24,-,-,-,1258.57 
1960/10/25,-,-,-,1245.29 
1960/10/26,-,-,-,1253.60 
1960/10/27,-,-,-,1258.17 
1960/10/28,-,-,-,1253.43 
1960/10/29,-,-,-,1250.61 
1960/10/31,-,-,-,1250.06 
1960/11/1,-,-,-,1262.05 
1960/11/2,-,-,-,1272.14 
1960/11/4,-,-,-,1284.63 
1960/11/5,-,-,-,1287.12 
1960/11/7,-,-,-,1294.57 
1960/11/8,-,-,-,1299.44 
1960/11/9,-,-,-,1301.17 
1960/11/10,-,-,-,1307.84 
1960/11/11,-,-,-,1309.93 
1960/11/12,-,-,-,1316.88 
1960/11/14,-,-,-,1321.44 
1960/11/15,-,-,-,1319.99 
1960/11/16,-,-,-,1314.14 
1960/11/17,-,-,-,1318.80 
1960/11/18,-,-,-,1282.15 
1960/11/19,-,-,-,1276.16 
1960/11/21,-,-,-,1267.92 
1960/11/22,-,-,-,1292.97 
1960/11/24,-,-,-,1305.47 
1960/11/25,-,-,-,1300.66 
1960/11/26,-,-,-,1294.21 
1960/11/28,-,-,-,1268.49 
1960/11/29,-,-,-,1278.09 
1960/11/30,-,-,-,1287.17 
1960/12/1,-,-,-,1309.65 
1960/12/2,-,-,-,1314.82 
1960/12/3,-,-,-,1319.97 
1960/12/5,-,-,-,1317.70 
1960/12/6,-,-,-,1294.39 
1960/12/7,-,-,-,1307.49 
1960/12/8,-,-,-,1305.13 
1960/12/9,-,-,-,1307.45 
1960/12/10,-,-,-,1310.16 
1960/12/12,-,-,-,1292.45 
1960/12/13,-,-,-,1277.17 
1960/12/14,-,-,-,1297.48 
1960/12/15,-,-,-,1294.88 
1960/12/16,-,-,-,1301.79 
1960/12/17,-,-,-,1302.90 
1960/12/19,-,-,-,1288.46 
1960/12/20,-,-,-,1287.89 
1960/12/21,-,-,-,1289.96 
1960/12/22,-,-,-,1301.82 
1960/12/23,-,-,-,1308.06 
1960/12/24,-,-,-,1319.36 
1960/12/26,-,-,-,1332.63 
1960/12/27,-,-,-,1346.41 
1960/12/28,-,-,-,1356.71 
1961/1/4,-,-,-,1366.74 
1961/1/5,-,-,-,1376.13 
1961/1/6,-,-,-,1380.74 
1961/1/7,-,-,-,1383.06 
1961/1/9,-,-,-,1383.63 
1961/1/10,-,-,-,1394.34 
1961/1/11,-,-,-,1403.06 
1961/1/12,-,-,-,1383.78 
1961/1/13,-,-,-,1407.08 
1961/1/14,-,-,-,1423.51 
1961/1/16,-,-,-,1437.91 
1961/1/17,-,-,-,1444.90 
1961/1/18,-,-,-,1440.92 
1961/1/19,-,-,-,1449.31 
1961/1/20,-,-,-,1464.94 
1961/1/21,-,-,-,1466.93 
1961/1/23,-,-,-,1474.63 
1961/1/24,-,-,-,1468.16 
1961/1/25,-,-,-,1478.25 
1961/1/26,-,-,-,1482.99 
1961/1/27,-,-,-,1486.52 
1961/1/28,-,-,-,1490.15 
1961/1/30,-,-,-,1501.50 
1961/1/31,-,-,-,1493.85 
1961/2/1,-,-,-,1514.80 
1961/2/2,-,-,-,1517.86 
1961/2/3,-,-,-,1526.14 
1961/2/4,-,-,-,1534.13 
1961/2/6,-,-,-,1552.17 
1961/2/7,-,-,-,1544.04 
1961/2/8,-,-,-,1543.60 
1961/2/9,-,-,-,1557.01 
1961/2/10,-,-,-,1553.17 
1961/2/11,-,-,-,1558.32 
1961/2/13,-,-,-,1569.56 
1961/2/14,-,-,-,1581.64 
1961/2/15,-,-,-,1587.67 
1961/2/16,-,-,-,1575.23 
1961/2/17,-,-,-,1567.16 
1961/2/18,-,-,-,1574.29 
1961/2/20,-,-,-,1580.40 
1961/2/21,-,-,-,1565.49 
1961/2/22,-,-,-,1562.66 
1961/2/23,-,-,-,1575.60 
1961/2/24,-,-,-,1573.81 
1961/2/25,-,-,-,1566.75 
1961/2/27,-,-,-,1545.13 
1961/2/28,-,-,-,1524.53 
1961/3/1,-,-,-,1536.83 
1961/3/2,-,-,-,1543.53 
1961/3/3,-,-,-,1551.87 
1961/3/4,-,-,-,1554.61 
1961/3/6,-,-,-,1544.04 
1961/3/7,-,-,-,1538.70 
1961/3/8,-,-,-,1516.90 
1961/3/9,-,-,-,1485.98 
1961/3/10,-,-,-,1511.19 
1961/3/11,-,-,-,1525.26 
1961/3/13,-,-,-,1511.46 
1961/3/14,-,-,-,1491.89 
1961/3/15,-,-,-,1493.13 
1961/3/16,-,-,-,1481.38 
1961/3/17,-,-,-,1488.42 
1961/3/18,-,-,-,1499.26 
1961/3/20,-,-,-,1487.49 
1961/3/22,-,-,-,1480.79 
1961/3/23,-,-,-,1500.34 
1961/3/24,-,-,-,1526.28 
1961/3/25,-,-,-,1531.47 
1961/3/27,-,-,-,1537.16 
1961/3/28,-,-,-,1564.63 
1961/3/29,-,-,-,1577.22 
1961/3/30,-,-,-,1583.38 
1961/3/31,-,-,-,1587.10 
1961/4/1,-,-,-,1590.50 
1961/4/3,-,-,-,1599.66 
1961/4/4,-,-,-,1591.28 
1961/4/5,-,-,-,1589.93 
1961/4/6,-,-,-,1588.70 
1961/4/7,-,-,-,1603.64 
1961/4/8,-,-,-,1609.86 
1961/4/10,-,-,-,1619.59 
1961/4/11,-,-,-,1631.91 
1961/4/12,-,-,-,1630.67 
1961/4/13,-,-,-,1635.61 
1961/4/14,-,-,-,1648.84 
1961/4/15,-,-,-,1649.59 
1961/4/17,-,-,-,1664.14 
1961/4/18,-,-,-,1664.35 
1961/4/19,-,-,-,1673.99 
1961/4/20,-,-,-,1664.94 
1961/4/21,-,-,-,1652.30 
1961/4/22,-,-,-,1662.94 
1961/4/24,-,-,-,1665.78 
1961/4/25,-,-,-,1650.87 
1961/4/26,-,-,-,1658.48 
1961/4/27,-,-,-,1646.86 
1961/4/28,-,-,-,1645.55 
1961/5/1,-,-,-,1646.95 
1961/5/2,-,-,-,1637.44 
1961/5/4,-,-,-,1663.05 
1961/5/6,-,-,-,1682.08 
1961/5/8,-,-,-,1675.33 
1961/5/9,-,-,-,1684.97 
1961/5/10,-,-,-,1692.45 
1961/5/11,-,-,-,1685.86 
1961/5/12,-,-,-,1687.82 
1961/5/13,-,-,-,1696.72 
1961/5/15,-,-,-,1696.71 
1961/5/16,-,-,-,1700.72 
1961/5/17,-,-,-,1703.36 
1961/5/18,-,-,-,1689.41 
1961/5/19,-,-,-,1662.39 
1961/5/20,-,-,-,1642.81 
1961/5/22,-,-,-,1650.77 
1961/5/23,-,-,-,1676.53 
1961/5/24,-,-,-,1654.53 
1961/5/25,-,-,-,1661.16 
1961/5/26,-,-,-,1670.22 
1961/5/27,-,-,-,1677.33 
1961/5/29,-,-,-,1682.40 
1961/5/30,-,-,-,1675.15 
1961/5/31,-,-,-,1679.33 
1961/6/1,-,-,-,1648.86 
1961/6/2,-,-,-,1635.34 
1961/6/3,-,-,-,1639.07 
1961/6/5,-,-,-,1635.12 
1961/6/6,-,-,-,1603.55 
1961/6/7,-,-,-,1579.73 
1961/6/8,-,-,-,1620.66 
1961/6/9,-,-,-,1625.04 
1961/6/10,-,-,-,1613.67 
1961/6/12,-,-,-,1616.75 
1961/6/13,-,-,-,1620.96 
1961/6/14,-,-,-,1618.51 
1961/6/15,-,-,-,1649.25 
1961/6/16,-,-,-,1639.66 
1961/6/17,-,-,-,1647.14 
1961/6/19,-,-,-,1663.15 
1961/6/20,-,-,-,1670.68 
1961/6/21,-,-,-,1677.41 
1961/6/22,-,-,-,1687.29 
1961/6/23,-,-,-,1697.24 
1961/6/24,-,-,-,1706.27 
1961/6/26,-,-,-,1715.16 
1961/6/27,-,-,-,1727.16 
1961/6/28,-,-,-,1734.82 
1961/6/29,-,-,-,1726.91 
1961/6/30,-,-,-,1737.05 
1961/7/1,-,-,-,1742.14 
1961/7/3,-,-,-,1760.72 
1961/7/4,-,-,-,1767.01 
1961/7/5,-,-,-,1777.66 
1961/7/6,-,-,-,1781.61 
1961/7/7,-,-,-,1781.61 
1961/7/8,-,-,-,1784.26 
1961/7/10,-,-,-,1795.31 
1961/7/11,-,-,-,1793.45 
1961/7/12,-,-,-,1806.47 
1961/7/13,-,-,-,1810.97 
1961/7/14,-,-,-,1822.02 
1961/7/15,-,-,-,1817.06 
1961/7/17,-,-,-,1811.95 
1961/7/18,-,-,-,1829.74 
1961/7/19,-,-,-,1804.06 
1961/7/20,-,-,-,1818.15 
1961/7/21,-,-,-,1772.43 
1961/7/22,-,-,-,1777.85 
1961/7/24,-,-,-,1793.19 
1961/7/25,-,-,-,1785.36 
1961/7/26,-,-,-,1773.71 
1961/7/27,-,-,-,1761.17 
1961/7/28,-,-,-,1768.24 
1961/7/29,-,-,-,1766.74 
1961/7/31,-,-,-,1745.26 
1961/8/1,-,-,-,1752.79 
1961/8/2,-,-,-,1763.89 
1961/8/3,-,-,-,1729.85 
1961/8/4,-,-,-,1720.47 
1961/8/5,-,-,-,1718.97 
1961/8/7,-,-,-,1691.82 
1961/8/8,-,-,-,1702.23 
1961/8/9,-,-,-,1673.18 
1961/8/10,-,-,-,1660.04 
1961/8/11,-,-,-,1712.85 
1961/8/12,-,-,-,1733.12 
1961/8/14,-,-,-,1727.80 
1961/8/15,-,-,-,1739.19 
1961/8/16,-,-,-,1739.34 
1961/8/17,-,-,-,1735.07 
1961/8/18,-,-,-,1721.01 
1961/8/19,-,-,-,1729.93 
1961/8/21,-,-,-,1721.56 
1961/8/22,-,-,-,1707.51 
1961/8/23,-,-,-,1684.98 
1961/8/24,-,-,-,1679.41 
1961/8/25,-,-,-,1689.02 
1961/8/26,-,-,-,1679.44 
1961/8/28,-,-,-,1663.92 
1961/8/29,-,-,-,1642.68 
1961/8/30,-,-,-,1615.37 
1961/8/31,-,-,-,1602.37 
1961/9/1,-,-,-,1615.49 
1961/9/2,-,-,-,1621.21 
1961/9/4,-,-,-,1614.94 
1961/9/5,-,-,-,1588.52 
1961/9/6,-,-,-,1544.58 
1961/9/7,-,-,-,1573.89 
1961/9/8,-,-,-,1605.47 
1961/9/9,-,-,-,1613.03 
1961/9/11,-,-,-,1585.93 
1961/9/12,-,-,-,1573.25 
1961/9/13,-,-,-,1546.24 
1961/9/14,-,-,-,1509.68 
1961/9/15,-,-,-,1515.98 
1961/9/16,-,-,-,1520.39 
1961/9/18,-,-,-,1482.02 
1961/9/19,-,-,-,1507.78 
1961/9/20,-,-,-,1509.03 
1961/9/21,-,-,-,1495.59 
1961/9/22,-,-,-,1489.74 
1961/9/25,-,-,-,1488.47 
1961/9/26,-,-,-,1506.95 
1961/9/27,-,-,-,1499.69 
1961/9/28,-,-,-,1525.06 
1961/9/29,-,-,-,1524.73 
1961/9/30,-,-,-,1526.03 
1961/10/2,-,-,-,1486.52 
1961/10/3,-,-,-,1465.08 
1961/10/4,-,-,-,1420.31 
1961/10/5,-,-,-,1420.85 
1961/10/6,-,-,-,1395.31 
1961/10/7,-,-,-,1398.13 
1961/10/9,-,-,-,1345.40 
1961/10/10,-,-,-,1373.70 
1961/10/11,-,-,-,1398.88 
1961/10/12,-,-,-,1386.04 
1961/10/13,-,-,-,1402.64 
1961/10/14,-,-,-,1414.33 
1961/10/16,-,-,-,1409.79 
1961/10/17,-,-,-,1381.66 
1961/10/18,-,-,-,1356.12 
1961/10/19,-,-,-,1315.55 
1961/10/20,-,-,-,1325.46 
1961/10/21,-,-,-,1305.68 
1961/10/23,-,-,-,1299.76 
1961/10/24,-,-,-,1308.99 
1961/10/25,-,-,-,1348.38 
1961/10/26,-,-,-,1349.48 
1961/10/27,-,-,-,1333.99 
1961/10/28,-,-,-,1324.41 
1961/10/30,-,-,-,1322.11 
1961/10/31,-,-,-,1329.51 
1961/11/1,-,-,-,1360.15 
1961/11/2,-,-,-,1367.56 
1961/11/4,-,-,-,1368.46 
1961/11/6,-,-,-,1388.30 
1961/11/7,-,-,-,1413.50 
1961/11/8,-,-,-,1428.83 
1961/11/9,-,-,-,1417.63 
1961/11/10,-,-,-,1426.95 
1961/11/11,-,-,-,1417.54 
1961/11/13,-,-,-,1398.75 
1961/11/14,-,-,-,1399.32 
1961/11/15,-,-,-,1388.88 
1961/11/16,-,-,-,1397.86 
1961/11/17,-,-,-,1391.08 
1961/11/18,-,-,-,1381.62 
1961/11/20,-,-,-,1376.80 
1961/11/21,-,-,-,1373.51 
1961/11/22,-,-,-,1376.18 
1961/11/24,-,-,-,1367.47 
1961/11/25,-,-,-,1360.25 
1961/11/27,-,-,-,1342.45 
1961/11/28,-,-,-,1327.33 
1961/11/29,-,-,-,1303.15 
1961/11/30,-,-,-,1325.78 
1961/12/1,-,-,-,1333.96 
1961/12/2,-,-,-,1337.36 
1961/12/4,-,-,-,1327.35 
1961/12/5,-,-,-,1332.91 
1961/12/6,-,-,-,1317.72 
1961/12/7,-,-,-,1298.69 
1961/12/8,-,-,-,1296.68 
1961/12/9,-,-,-,1299.57 
1961/12/11,-,-,-,1281.65 
1961/12/12,-,-,-,1279.21 
1961/12/13,-,-,-,1291.19 
1961/12/14,-,-,-,1272.59 
1961/12/15,-,-,-,1267.59 
1961/12/16,-,-,-,1269.87 
1961/12/18,-,-,-,1263.47 
1961/12/19,-,-,-,1258.00 
1961/12/20,-,-,-,1281.63 
1961/12/21,-,-,-,1327.54 
1961/12/22,-,-,-,1345.23 
1961/12/23,-,-,-,1354.37 
1961/12/25,-,-,-,1384.37 
1961/12/26,-,-,-,1398.84 
1961/12/27,-,-,-,1421.34 
1961/12/28,-,-,-,1432.60 
1962/1/4,-,-,-,1425.30 
1962/1/5,-,-,-,1403.07 
1962/1/6,-,-,-,1414.84 
1962/1/8,-,-,-,1426.12 
1962/1/9,-,-,-,1430.75 
1962/1/10,-,-,-,1434.76 
1962/1/11,-,-,-,1461.79 
1962/1/12,-,-,-,1461.29 
1962/1/13,-,-,-,1467.21 
1962/1/16,-,-,-,1477.46 
1962/1/17,-,-,-,1467.31 
1962/1/18,-,-,-,1478.98 
1962/1/19,-,-,-,1483.38 
1962/1/20,-,-,-,1491.55 
1962/1/22,-,-,-,1496.54 
1962/1/23,-,-,-,1488.35 
1962/1/24,-,-,-,1504.01 
1962/1/25,-,-,-,1511.53 
1962/1/26,-,-,-,1497.01 
1962/1/27,-,-,-,1509.25 
1962/1/29,-,-,-,1508.37 
1962/1/30,-,-,-,1497.52 
1962/1/31,-,-,-,1511.14 
1962/2/1,-,-,-,1518.04 
1962/2/2,-,-,-,1526.82 
1962/2/3,-,-,-,1536.87 
1962/2/5,-,-,-,1549.86 
1962/2/6,-,-,-,1536.86 
1962/2/7,-,-,-,1552.70 
1962/2/8,-,-,-,1566.18 
1962/2/9,-,-,-,1578.52 
1962/2/10,-,-,-,1574.09 
1962/2/12,-,-,-,1573.70 
1962/2/13,-,-,-,1577.89 
1962/2/14,-,-,-,1589.76 
1962/2/15,-,-,-,1577.82 
1962/2/16,-,-,-,1550.45 
1962/2/17,-,-,-,1525.46 
1962/2/19,-,-,-,1528.26 
1962/2/20,-,-,-,1532.21 
1962/2/21,-,-,-,1525.26 
1962/2/22,-,-,-,1521.24 
1962/2/23,-,-,-,1526.65 
1962/2/24,-,-,-,1508.85 
1962/2/26,-,-,-,1492.44 
1962/2/27,-,-,-,1480.28 
1962/2/28,-,-,-,1502.88 
1962/3/1,-,-,-,1479.83 
1962/3/2,-,-,-,1472.33 
1962/3/3,-,-,-,1477.22 
1962/3/5,-,-,-,1482.27 
1962/3/6,-,-,-,1499.36 
1962/3/7,-,-,-,1505.12 
1962/3/8,-,-,-,1496.50 
1962/3/9,-,-,-,1484.32 
1962/3/10,-,-,-,1481.10 
1962/3/12,-,-,-,1477.14 
1962/3/13,-,-,-,1475.15 
1962/3/14,-,-,-,1454.60 
1962/3/15,-,-,-,1457.06 
1962/3/16,-,-,-,1484.90 
1962/3/17,-,-,-,1486.41 
1962/3/19,-,-,-,1497.31 
1962/3/20,-,-,-,1494.24 
1962/3/22,-,-,-,1510.02 
1962/3/23,-,-,-,1514.93 
1962/3/24,-,-,-,1514.21 
1962/3/26,-,-,-,1503.28 
1962/3/27,-,-,-,1508.36 
1962/3/28,-,-,-,1477.43 
1962/3/29,-,-,-,1476.89 
1962/3/30,-,-,-,1436.01 
1962/3/31,-,-,-,1449.78 
1962/4/2,-,-,-,1420.36 
1962/4/3,-,-,-,1424.09 
1962/4/4,-,-,-,1417.15 
1962/4/5,-,-,-,1405.97 
1962/4/6,-,-,-,1401.06 
1962/4/7,-,-,-,1382.21 
1962/4/9,-,-,-,1390.78 
1962/4/10,-,-,-,1386.53 
1962/4/11,-,-,-,1419.93 
1962/4/12,-,-,-,1413.50 
1962/4/13,-,-,-,1421.91 
1962/4/14,-,-,-,1425.34 
1962/4/16,-,-,-,1406.35 
1962/4/17,-,-,-,1391.26 
1962/4/18,-,-,-,1359.85 
1962/4/19,-,-,-,1370.76 
1962/4/20,-,-,-,1377.02 
1962/4/21,-,-,-,1368.08 
1962/4/23,-,-,-,1343.85 
1962/4/24,-,-,-,1349.21 
1962/4/25,-,-,-,1342.30 
1962/4/26,-,-,-,1361.70 
1962/4/27,-,-,-,1381.73 
1962/4/28,-,-,-,1379.73 
1962/4/30,-,-,-,1378.42 
1962/5/1,-,-,-,1369.02 
1962/5/2,-,-,-,1366.87 
1962/5/4,-,-,-,1372.48 
1962/5/7,-,-,-,1375.18 
1962/5/8,-,-,-,1397.80 
1962/5/9,-,-,-,1413.94 
1962/5/10,-,-,-,1442.01 
1962/5/11,-,-,-,1445.89 
1962/5/12,-,-,-,1431.37 
1962/5/14,-,-,-,1426.94 
1962/5/15,-,-,-,1439.36 
1962/5/16,-,-,-,1435.77 
1962/5/17,-,-,-,1426.80 
1962/5/18,-,-,-,1409.32 
1962/5/19,-,-,-,1412.84 
1962/5/21,-,-,-,1420.03 
1962/5/22,-,-,-,1413.95 
1962/5/23,-,-,-,1400.09 
1962/5/24,-,-,-,1394.02 
1962/5/25,-,-,-,1403.00 
1962/5/26,-,-,-,1403.89 
1962/5/28,-,-,-,1393.45 
